ST,pan,tool,threshold,r_threshold,n,n_within,n_clusters
ST258,parsnp,snippy,13,14,1251,1163,530
ST258,parsnp,snippy,14,15,1251,1166,528
ST258,parsnp,snippy,15,17,1251,1180,523
ST258,parsnp,snippy,16,18,1251,1186,519
ST258,parsnp,snippy,17,19,1251,1196,518
ST258,parsnp,snippy,18,20,1251,1196,513
ST258,parsnp,snippy,19,21,1251,1204,510
ST258,parsnp,snippy,20,22,1251,1210,500
ST258,parsnp,snippy,21,23,1251,1213,492
ST258,parsnp,snippy,22,24,1251,1218,483
ST258,parsnp,snippy,23,25,1251,1223,470
ST258,parsnp,snippy,24,26,1251,1226,451
ST258,parsnp,snippy,25,28,1251,1236,426
ST258,parsnp,snippy,26,29,1251,1238,411
ST258,parsnp,snippy,27,30,1251,1241,402
ST258,parsnp,snippy,28,31,1251,1245,390
ST258,parsnp,snippy,29,32,1251,1246,380
ST258,parsnp,snippy,30,33,1251,1247,369
ST258,parsnp,snippy,31,34,1251,1247,357
ST258,parsnp,snippy,32,35,1251,1249,353
ST258,parsnp,snippy,33,36,1251,1250,346
ST258,parsnp,snippy,34,37,1251,1250,341
ST258,parsnp,snippy,35,39,1251,1250,338
ST258,parsnp,snippy,36,40,1251,1250,337
ST258,parsnp,snippy,37,41,1251,1250,337
ST258,parsnp,snippy,38,42,1251,1250,336
ST258,parsnp,snippy,39,43,1251,1250,336
ST258,parsnp,snippy,40,44,1251,1250,336
ST258,parsnp,snippy,41,45,1251,1250,334
ST258,parsnp,snippy,42,46,1251,1250,334
ST258,parsnp,snippy,43,47,1251,1250,334
ST258,parsnp,snippy,44,48,1251,1250,334
ST258,parsnp,snippy,45,50,1251,1250,334
ST258,parsnp,snippy,46,51,1251,1250,334
ST258,parsnp,snippy,47,52,1251,1250,334
ST258,parsnp,snippy,48,53,1251,1250,334
ST258,parsnp,snippy,49,54,1251,1250,334
ST258,parsnp,snippy,50,55,1251,1250,334
ST258,parsnp,snippy,51,56,1251,1250,334
ST258,parsnp,snippy,52,57,1251,1250,334
ST258,parsnp,snippy,53,58,1251,1250,334
ST258,parsnp,snippy,54,60,1251,1250,334
ST258,parsnp,snippy,55,61,1251,1250,334
ST258,parsnp,snippy,56,62,1251,1250,334
ST258,parsnp,snippy,57,63,1251,1250,334
ST258,parsnp,snippy,58,64,1251,1250,334
ST258,parsnp,snippy,59,65,1251,1250,334
ST258,parsnp,snippy,60,66,1251,1250,334
ST258,parsnp,snippy,61,67,1251,1250,334
ST258,parsnp,snippy,62,68,1251,1250,334
ST258,parsnp,snippy,63,69,1251,1250,334
ST258,parsnp,snippy,64,71,1251,1250,333
ST258,parsnp,snippy,65,72,1251,1250,333
ST258,parsnp,snippy,66,73,1251,1250,333
ST258,parsnp,snippy,67,74,1251,1250,333
ST258,parsnp,snippy,68,75,1251,1250,333
ST258,parsnp,snippy,69,76,1251,1250,333
ST258,parsnp,snippy,70,77,1251,1250,333
ST258,parsnp,snippy,71,78,1251,1250,333
ST258,parsnp,snippy,72,79,1251,1250,333
ST258,parsnp,snippy,73,80,1251,1250,333
ST258,parsnp,snippy,74,82,1251,1250,333
ST258,parsnp,snippy,75,83,1251,1250,333
ST258,parsnp,snippy,76,84,1251,1250,333
ST258,parsnp,snippy,77,85,1251,1250,333
ST258,parsnp,snippy,78,86,1251,1250,333
ST258,parsnp,snippy,79,87,1251,1250,333
ST258,parsnp,snippy,80,88,1251,1250,333
ST258,parsnp,snippy,81,89,1251,1250,333
ST258,parsnp,snippy,82,90,1251,1250,333
ST258,parsnp,snippy,83,91,1251,1250,333
ST258,parsnp,snippy,84,93,1251,1250,333
ST258,parsnp,snippy,85,94,1251,1250,333
ST258,parsnp,snippy,86,95,1251,1250,333
ST258,parsnp,snippy,87,96,1251,1250,333
ST258,parsnp,snippy,88,97,1251,1250,333
ST258,parsnp,snippy,89,98,1251,1250,333
ST258,parsnp,snippy,90,99,1251,1250,333
ST258,parsnp,snippy,91,100,1251,1250,333
ST258,parsnp,snippy,92,101,1251,1250,333
ST258,parsnp,snippy,93,102,1251,1250,333
ST258,parsnp,snippy,94,104,1251,1250,333
ST258,parsnp,snippy,95,105,1251,1250,333
ST258,parsnp,snippy,96,106,1251,1250,333
ST258,parsnp,snippy,97,107,1251,1250,333
ST258,parsnp,snippy,98,108,1251,1250,333
ST258,parsnp,snippy,99,109,1251,1250,333
ST258,parsnp,snippy,100,110,1251,1250,333
ST258,parsnp,subset,1,1,1251,1008,502
ST258,parsnp,subset,2,2,1251,1034,515
ST258,parsnp,subset,3,3,1251,1065,529
ST258,parsnp,subset,4,4,1251,1092,539
ST258,parsnp,subset,5,6,1251,1127,547
ST258,parsnp,subset,6,7,1251,1147,551
ST258,parsnp,subset,7,8,1251,1160,551
ST258,parsnp,subset,8,9,1251,1177,555
ST258,parsnp,subset,9,10,1251,1186,552
ST258,parsnp,subset,10,11,1251,1192,548
ST258,parsnp,subset,11,12,1251,1198,540
ST258,parsnp,subset,12,13,1251,1202,536
ST258,parsnp,subset,13,14,1251,1215,535
ST258,parsnp,subset,14,15,1251,1220,533
ST258,parsnp,subset,15,17,1251,1230,526
ST258,parsnp,subset,16,18,1251,1231,517
ST258,parsnp,subset,17,19,1251,1235,510
ST258,parsnp,subset,18,20,1251,1235,502
ST258,parsnp,subset,19,21,1251,1237,497
ST258,parsnp,subset,20,22,1251,1237,485
ST258,parsnp,subset,21,23,1251,1237,479
ST258,parsnp,subset,22,24,1251,1239,467
ST258,parsnp,subset,23,25,1251,1240,450
ST258,parsnp,subset,24,26,1251,1243,436
ST258,parsnp,subset,25,28,1251,1245,406
ST258,parsnp,subset,26,29,1251,1245,391
ST258,parsnp,subset,27,30,1251,1246,376
ST258,parsnp,subset,28,31,1251,1246,366
ST258,parsnp,subset,29,32,1251,1247,356
ST258,parsnp,subset,30,33,1251,1247,350
ST258,parsnp,subset,31,34,1251,1247,341
ST258,parsnp,subset,32,35,1251,1247,331
ST258,parsnp,subset,33,36,1251,1247,325
ST258,parsnp,subset,34,37,1251,1247,323
ST258,parsnp,subset,35,39,1251,1247,318
ST258,parsnp,subset,36,40,1251,1247,316
ST258,parsnp,subset,37,41,1251,1247,315
ST258,parsnp,subset,38,42,1251,1247,314
ST258,parsnp,subset,39,43,1251,1248,313
ST258,parsnp,subset,40,44,1251,1248,312
ST258,parsnp,subset,41,45,1251,1249,312
ST258,parsnp,subset,42,46,1251,1249,312
ST258,parsnp,subset,43,47,1251,1249,312
ST258,parsnp,subset,44,48,1251,1249,312
ST258,parsnp,subset,45,50,1251,1249,312
ST258,parsnp,subset,46,51,1251,1249,312
ST258,parsnp,subset,47,52,1251,1249,312
ST258,parsnp,subset,48,53,1251,1249,311
ST258,parsnp,subset,49,54,1251,1249,311
ST258,parsnp,subset,50,55,1251,1250,311
ST258,parsnp,subset,51,56,1251,1250,311
ST258,parsnp,subset,52,57,1251,1250,311
ST258,parsnp,subset,53,58,1251,1250,310
ST258,parsnp,subset,54,59,1251,1250,310
ST258,parsnp,subset,55,61,1251,1250,310
ST258,parsnp,subset,56,62,1251,1250,310
ST258,parsnp,subset,57,63,1251,1250,310
ST258,parsnp,subset,58,64,1251,1250,310
ST258,parsnp,subset,59,65,1251,1250,310
ST258,parsnp,subset,60,66,1251,1250,309
ST258,parsnp,subset,61,67,1251,1250,309
ST258,parsnp,subset,62,68,1251,1250,309
ST258,parsnp,subset,63,69,1251,1250,309
ST258,parsnp,subset,64,70,1251,1250,309
ST258,parsnp,subset,65,72,1251,1250,309
ST258,parsnp,subset,66,73,1251,1250,309
ST258,parsnp,subset,67,74,1251,1250,309
ST258,parsnp,subset,68,75,1251,1250,309
ST258,parsnp,subset,69,76,1251,1250,309
ST258,parsnp,subset,70,77,1251,1250,309
ST258,parsnp,subset,71,78,1251,1250,309
ST258,parsnp,subset,72,79,1251,1250,309
ST258,parsnp,subset,73,80,1251,1250,309
ST258,parsnp,subset,74,81,1251,1250,309
ST258,parsnp,subset,75,83,1251,1250,309
ST258,parsnp,subset,76,84,1251,1250,309
ST258,parsnp,subset,77,85,1251,1250,309
ST258,parsnp,subset,78,86,1251,1250,309
ST258,parsnp,subset,79,87,1251,1250,309
ST258,parsnp,subset,80,88,1251,1250,309
ST258,parsnp,subset,81,89,1251,1250,309
ST258,parsnp,subset,82,90,1251,1250,309
ST258,parsnp,subset,83,91,1251,1250,309
ST258,parsnp,subset,84,92,1251,1250,309
ST258,parsnp,subset,85,94,1251,1250,309
ST258,parsnp,subset,86,95,1251,1250,309
ST258,parsnp,subset,87,96,1251,1250,309
ST258,parsnp,subset,88,97,1251,1250,309
ST258,parsnp,subset,89,98,1251,1250,309
ST258,parsnp,subset,90,99,1251,1250,309
ST258,parsnp,subset,91,100,1251,1250,309
ST258,parsnp,subset,92,101,1251,1250,309
ST258,parsnp,subset,93,102,1251,1250,309
ST258,parsnp,subset,94,103,1251,1250,309
ST258,parsnp,subset,95,105,1251,1250,309
ST258,parsnp,subset,96,106,1251,1250,309
ST258,parsnp,subset,97,107,1251,1250,309
ST258,parsnp,subset,98,108,1251,1250,309
ST258,parsnp,subset,99,109,1251,1250,309
ST258,parsnp,subset,100,110,1251,1250,309
ST258,roarydefault,clipkit,1,4,1251,901,450
ST258,roarydefault,clipkit,2,8,1251,911,455
ST258,roarydefault,clipkit,3,12,1251,919,459
ST258,roarydefault,clipkit,4,16,1251,929,464
ST258,roarydefault,clipkit,5,20,1251,952,475
ST258,roarydefault,clipkit,6,25,1251,976,485
ST258,roarydefault,clipkit,7,29,1251,989,490
ST258,roarydefault,clipkit,8,33,1251,1005,495
ST258,roarydefault,clipkit,9,37,1251,1024,502
ST258,roarydefault,clipkit,10,41,1251,1045,506
ST258,roarydefault,clipkit,11,45,1251,1063,514
ST258,roarydefault,clipkit,12,49,1251,1068,513
ST258,roarydefault,clipkit,13,53,1251,1074,514
ST258,roarydefault,clipkit,14,57,1251,1083,514
ST258,roarydefault,clipkit,15,61,1251,1094,518
ST258,roarydefault,clipkit,16,65,1251,1105,522
ST258,roarydefault,clipkit,17,70,1251,1118,524
ST258,roarydefault,clipkit,18,74,1251,1126,527
ST258,roarydefault,clipkit,19,78,1251,1134,530
ST258,roarydefault,clipkit,20,82,1251,1146,533
ST258,roarydefault,clipkit,21,86,1251,1152,532
ST258,roarydefault,clipkit,22,90,1251,1160,532
ST258,roarydefault,clipkit,23,94,1251,1166,533
ST258,roarydefault,clipkit,24,98,1251,1173,530
ST258,roarydefault,clipkit,25,102,1251,1178,529
ST258,roarydefault,clipkit,26,106,1251,1181,528
ST258,roarydefault,clipkit,27,111,1251,1187,527
ST258,roarydefault,clipkit,28,115,1251,1193,524
ST258,roarydefault,clipkit,29,119,1251,1198,520
ST258,roarydefault,clipkit,30,123,1251,1201,520
ST258,roarydefault,clipkit,31,127,1251,1204,516
ST258,roarydefault,clipkit,32,131,1251,1207,515
ST258,roarydefault,clipkit,33,135,1251,1213,509
ST258,roarydefault,clipkit,34,139,1251,1221,508
ST258,roarydefault,clipkit,35,143,1251,1222,506
ST258,roarydefault,clipkit,36,147,1251,1224,503
ST258,roarydefault,clipkit,37,151,1251,1224,501
ST258,roarydefault,clipkit,38,156,1251,1225,495
ST258,roarydefault,clipkit,39,160,1251,1227,494
ST258,roarydefault,clipkit,40,164,1251,1227,492
ST258,roarydefault,clipkit,41,168,1251,1227,489
ST258,roarydefault,clipkit,42,172,1251,1227,485
ST258,roarydefault,clipkit,43,176,1251,1230,481
ST258,roarydefault,clipkit,44,180,1251,1231,477
ST258,roarydefault,clipkit,45,184,1251,1231,476
ST258,roarydefault,clipkit,46,188,1251,1231,473
ST258,roarydefault,clipkit,47,192,1251,1231,470
ST258,roarydefault,clipkit,48,196,1251,1232,467
ST258,roarydefault,clipkit,49,201,1251,1233,466
ST258,roarydefault,clipkit,50,205,1251,1233,465
ST258,roarydefault,clipkit,51,209,1251,1233,464
ST258,roarydefault,clipkit,52,213,1251,1233,463
ST258,roarydefault,clipkit,53,217,1251,1233,462
ST258,roarydefault,clipkit,54,221,1251,1233,459
ST258,roarydefault,clipkit,55,225,1251,1233,457
ST258,roarydefault,clipkit,56,229,1251,1233,457
ST258,roarydefault,clipkit,57,233,1251,1234,455
ST258,roarydefault,clipkit,58,237,1251,1234,454
ST258,roarydefault,clipkit,59,241,1251,1235,453
ST258,roarydefault,clipkit,60,246,1251,1236,452
ST258,roarydefault,clipkit,61,250,1251,1236,450
ST258,roarydefault,clipkit,62,254,1251,1236,449
ST258,roarydefault,clipkit,63,258,1251,1238,449
ST258,roarydefault,clipkit,64,262,1251,1238,447
ST258,roarydefault,clipkit,65,266,1251,1238,446
ST258,roarydefault,clipkit,66,270,1251,1238,445
ST258,roarydefault,clipkit,67,274,1251,1238,441
ST258,roarydefault,clipkit,68,278,1251,1238,436
ST258,roarydefault,clipkit,69,282,1251,1238,435
ST258,roarydefault,clipkit,70,286,1251,1238,434
ST258,roarydefault,clipkit,71,291,1251,1239,430
ST258,roarydefault,clipkit,72,295,1251,1239,429
ST258,roarydefault,clipkit,73,299,1251,1240,427
ST258,roarydefault,clipkit,74,303,1251,1240,426
ST258,roarydefault,clipkit,75,307,1251,1240,425
ST258,roarydefault,clipkit,76,311,1251,1240,425
ST258,roarydefault,clipkit,77,315,1251,1240,421
ST258,roarydefault,clipkit,78,319,1251,1240,421
ST258,roarydefault,clipkit,79,323,1251,1240,420
ST258,roarydefault,clipkit,80,327,1251,1241,420
ST258,roarydefault,clipkit,81,332,1251,1241,419
ST258,roarydefault,clipkit,82,336,1251,1241,417
ST258,roarydefault,clipkit,83,340,1251,1242,417
ST258,roarydefault,clipkit,84,344,1251,1242,417
ST258,roarydefault,clipkit,85,348,1251,1242,417
ST258,roarydefault,clipkit,86,352,1251,1242,417
ST258,roarydefault,clipkit,87,356,1251,1242,417
ST258,roarydefault,clipkit,88,360,1251,1242,416
ST258,roarydefault,clipkit,89,364,1251,1242,415
ST258,roarydefault,clipkit,90,368,1251,1242,413
ST258,roarydefault,clipkit,91,372,1251,1242,413
ST258,roarydefault,clipkit,92,377,1251,1242,413
ST258,roarydefault,clipkit,93,381,1251,1242,412
ST258,roarydefault,clipkit,94,385,1251,1242,412
ST258,roarydefault,clipkit,95,389,1251,1243,412
ST258,roarydefault,clipkit,96,393,1251,1243,412
ST258,roarydefault,clipkit,97,397,1251,1243,411
ST258,roarydefault,clipkit,98,401,1251,1243,411
ST258,roarydefault,clipkit,99,405,1251,1243,411
ST258,roarydefault,clipkit,100,409,1251,1243,411
ST258,roarydefault,fixcore,1,4,1251,778,389
ST258,roarydefault,fixcore,2,8,1251,804,401
ST258,roarydefault,fixcore,3,13,1251,846,422
ST258,roarydefault,fixcore,4,17,1251,871,433
ST258,roarydefault,fixcore,5,21,1251,906,450
ST258,roarydefault,fixcore,6,25,1251,932,454
ST258,roarydefault,fixcore,7,30,1251,967,461
ST258,roarydefault,fixcore,8,34,1251,993,468
ST258,roarydefault,fixcore,9,38,1251,1014,468
ST258,roarydefault,fixcore,10,42,1251,1030,464
ST258,roarydefault,fixcore,11,46,1251,1046,462
ST258,roarydefault,fixcore,12,51,1251,1071,467
ST258,roarydefault,fixcore,13,55,1251,1080,462
ST258,roarydefault,fixcore,14,59,1251,1088,458
ST258,roarydefault,fixcore,15,63,1251,1099,452
ST258,roarydefault,fixcore,16,68,1251,1117,456
ST258,roarydefault,fixcore,17,72,1251,1129,457
ST258,roarydefault,fixcore,18,76,1251,1138,456
ST258,roarydefault,fixcore,19,80,1251,1142,449
ST258,roarydefault,fixcore,20,84,1251,1149,444
ST258,roarydefault,fixcore,21,89,1251,1156,437
ST258,roarydefault,fixcore,22,93,1251,1163,435
ST258,roarydefault,fixcore,23,97,1251,1173,433
ST258,roarydefault,fixcore,24,101,1251,1177,431
ST258,roarydefault,fixcore,25,106,1251,1188,423
ST258,roarydefault,fixcore,26,110,1251,1192,415
ST258,roarydefault,fixcore,27,114,1251,1195,406
ST258,roarydefault,fixcore,28,118,1251,1198,399
ST258,roarydefault,fixcore,29,123,1251,1200,387
ST258,roarydefault,fixcore,30,127,1251,1203,382
ST258,roarydefault,fixcore,31,131,1251,1206,373
ST258,roarydefault,fixcore,32,135,1251,1212,364
ST258,roarydefault,fixcore,33,139,1251,1216,355
ST258,roarydefault,fixcore,34,144,1251,1224,346
ST258,roarydefault,fixcore,35,148,1251,1227,340
ST258,roarydefault,fixcore,36,152,1251,1227,333
ST258,roarydefault,fixcore,37,156,1251,1231,329
ST258,roarydefault,fixcore,38,161,1251,1235,328
ST258,roarydefault,fixcore,39,165,1251,1235,326
ST258,roarydefault,fixcore,40,169,1251,1236,324
ST258,roarydefault,fixcore,41,173,1251,1238,321
ST258,roarydefault,fixcore,42,177,1251,1238,320
ST258,roarydefault,fixcore,43,182,1251,1238,319
ST258,roarydefault,fixcore,44,186,1251,1238,316
ST258,roarydefault,fixcore,45,190,1251,1238,316
ST258,roarydefault,fixcore,46,194,1251,1239,316
ST258,roarydefault,fixcore,47,199,1251,1239,316
ST258,roarydefault,fixcore,48,203,1251,1239,315
ST258,roarydefault,fixcore,49,207,1251,1239,315
ST258,roarydefault,fixcore,50,211,1251,1239,315
ST258,roarydefault,fixcore,51,215,1251,1239,315
ST258,roarydefault,fixcore,52,220,1251,1239,314
ST258,roarydefault,fixcore,53,224,1251,1239,312
ST258,roarydefault,fixcore,54,228,1251,1240,312
ST258,roarydefault,fixcore,55,232,1251,1240,312
ST258,roarydefault,fixcore,56,237,1251,1240,312
ST258,roarydefault,fixcore,57,241,1251,1240,312
ST258,roarydefault,fixcore,58,245,1251,1240,312
ST258,roarydefault,fixcore,59,249,1251,1240,311
ST258,roarydefault,fixcore,60,253,1251,1240,311
ST258,roarydefault,fixcore,61,258,1251,1240,310
ST258,roarydefault,fixcore,62,262,1251,1240,310
ST258,roarydefault,fixcore,63,266,1251,1240,310
ST258,roarydefault,fixcore,64,270,1251,1240,310
ST258,roarydefault,fixcore,65,275,1251,1240,309
ST258,roarydefault,fixcore,66,279,1251,1240,309
ST258,roarydefault,fixcore,67,283,1251,1240,309
ST258,roarydefault,fixcore,68,287,1251,1240,309
ST258,roarydefault,fixcore,69,291,1251,1240,309
ST258,roarydefault,fixcore,70,296,1251,1240,309
ST258,roarydefault,fixcore,71,300,1251,1240,309
ST258,roarydefault,fixcore,72,304,1251,1240,309
ST258,roarydefault,fixcore,73,308,1251,1240,309
ST258,roarydefault,fixcore,74,313,1251,1240,309
ST258,roarydefault,fixcore,75,317,1251,1240,309
